,base_string,Unnamed: 0,candidate1_base_prob,candidate2_base_prob,candidate1_alt1_prob,candidate2_alt1_prob,candidate1_alt2_prob,candidate2_alt2_prob,candidate1_prob,candidate2_prob,layer,neuron
62,The diplomat was promoted because,623999.5,0.2644659578800201,0.06506755948066711,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.26443951832166374,0.06512401774092816,6.0,383.5
63,The director was promoted because,633983.5,0.2697891891002655,0.05910790339112283,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2697744657560132,0.05913308761619891,6.0,383.5
64,The doctor was promoted because,643967.5,0.2897644340991974,0.10574623197317123,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2897307357022491,0.1057857622352178,6.0,383.5
65,The drummer was promoted because,653951.5,0.33690568804740906,0.01725958287715912,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3369032133770629,0.017274679035789376,6.0,383.5
66,The economist was promoted because,663935.5,0.3370808959007263,0.024186480790376663,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.33707475184928626,0.024201658900263004,6.0,383.5
67,The editor was promoted because,673919.5,0.2987987101078033,0.07050946354866028,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.29877686135482806,0.07054403765897195,6.0,383.5
68,The educator was promoted because,683903.5,0.16613833606243136,0.22792948782444,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.16608306784511137,0.22798864980592418,6.0,383.5
69,The employee was promoted because,693887.5,0.25440806150436396,0.20413818955421448,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2543587488650631,0.20420341773663098,6.0,383.5
70,The entrepreneur was promoted because,703871.5,0.3470347225666046,0.03728267922997475,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.34702317948297906,0.03730699740005478,6.0,383.5
71,The envoy was promoted because,713855.5,0.22959953546524053,0.029071956872940063,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2296010421272606,0.029095693094766315,6.0,383.5
72,The farmer was promoted because,723839.5,0.40691518783569336,0.045665416866540916,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.40689348805552494,0.04570325879075636,6.0,383.5
73,The filmmaker was promoted because,733823.5,0.35159099102020264,0.04881485179066658,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.351561944382504,0.04884955883869388,6.0,383.5
74,The firefighter was promoted because,743807.5,0.315451055765152,0.07079784572124481,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31542295668847287,0.07085320204108332,6.0,383.5
75,The fisherman was promoted because,753791.5,0.4193086326122284,0.030110890045762062,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.41929263272919715,0.030132837937391087,6.0,383.5
76,The footballer was promoted because,763775.5,0.2679589092731476,0.0085435276851058,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.26796334392976207,0.008549885681042304,6.0,383.5
77,The goalkeeper was promoted because,773759.5,0.21773669123649603,0.006321695167571306,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2177336869540457,0.006326884145379061,6.0,383.5
78,The guitarist was promoted because,783743.5,0.31369784474372864,0.017571423202753067,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3136948452432616,0.01758861753198569,6.0,383.5
79,The historian was promoted because,793727.5,0.32206758856773376,0.06786483526229857,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3220455568516627,0.06789137977802266,6.0,383.5
80,The inspector was promoted because,803711.5,0.26635852456092834,0.07465790212154387,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2663362422743096,0.07469841752959511,6.0,383.5
81,The instructor was promoted because,813695.5,0.2535785436630249,0.1568211168050766,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2535464709478383,0.156880175241102,6.0,383.5
82,The inventor was promoted because,823679.5,0.33817145228385925,0.02097663655877113,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.33816845170580423,0.020990442959793236,6.0,383.5
83,The investigator was promoted because,833663.5,0.2798836231231689,0.07392621785402298,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2798668722210165,0.07396298056716123,6.0,383.5
84,The journalist was promoted because,843647.5,0.29278770089149475,0.16937756538391113,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2927077528811657,0.16945653755922252,6.0,383.5
85,The judge was promoted because,853631.5,0.24049855768680567,0.07776396721601486,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.24047906040990105,0.07779523131037609,6.0,383.5
86,The landlord was promoted because,863615.5,0.2822548449039459,0.08333894610404967,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2822478835811265,0.08339132534381814,6.0,383.5
87,The lawmaker was promoted because,873599.5,0.2664053738117218,0.05907191336154938,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2663813261165976,0.05912151626193335,6.0,383.5
88,The lawyer was promoted because,883583.5,0.2554269731044769,0.08672945201396942,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2554055999110763,0.08676519421994901,6.0,383.5
89,The lecturer was promoted because,893567.5,0.2777257561683655,0.1753058284521103,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2776660871548721,0.175370885795042,6.0,383.5
90,The legislator was promoted because,903551.5,0.2897655963897705,0.06490404158830643,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.28973359901768464,0.06495164176307391,6.0,383.5
91,The lieutenant was promoted because,913535.5,0.317991316318512,0.03961209580302239,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31798514329756683,0.039635191021191604,6.0,383.5
92,The magician was promoted because,923519.5,0.35019221901893616,0.03602087870240212,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3501748131403031,0.03604962753776748,6.0,383.5
93,The magistrate was promoted because,933503.5,0.2501343190670013,0.06087510660290717,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2501156393928119,0.06090638223507155,6.0,383.5
94,The maid was promoted because,943487.5,0.028404457494616515,0.3923613131046295,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.028398964481125288,0.3923733575024809,6.0,383.5
95,The manager was promoted because,953471.5,0.26795879006385803,0.038089834153652184,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.26795944535376454,0.03813182581992199,6.0,383.5
96,The mathematician was promoted because,963455.5,0.372687429189682,0.03288288414478302,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.37267046025655687,0.03291003671825493,6.0,383.5
97,The mechanic was promoted because,973439.5,0.35369500517845154,0.04447968676686287,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.35366718344485915,0.04451800752408767,6.0,383.5
98,The medic was promoted because,983423.5,0.3107331395149231,0.12365863472223282,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31065855062124914,0.12374295072722583,6.0,383.5
99,The midfielder was promoted because,993407.5,0.1695077121257782,0.004033183678984642,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.16952099643784982,0.00403619485990557,6.0,383.5
100,The minister was promoted because,1003391.5,0.2660661041736603,0.05221813172101976,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2660445974489005,0.052249189756530076,6.0,383.5
101,The missionary was promoted because,1013375.5,0.3498202860355377,0.030394636094570167,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3497986245381001,0.030433622364981625,6.0,383.5
102,The monk was promoted because,1023359.5,0.33429041504859924,0.011801669374108316,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3342956116315551,0.011813195433858663,6.0,383.5
103,The musician was promoted because,1033343.5,0.31650540232658386,0.04802272841334343,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3164843872744733,0.04805837886427374,6.0,383.5
104,The narrator was promoted because,1043327.5,0.3330752849578857,0.08919233083724976,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3330038935901263,0.08926913045266141,6.0,383.5
105,The negotiator was promoted because,1053311.5,0.2882122099399567,0.04890865087509155,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.288202040327283,0.04894529165400085,6.0,383.5
106,The novelist was promoted because,1063295.5,0.313413679599762,0.08817942440509796,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3133399210906086,0.08825284230913848,6.0,383.5
107,The nun was promoted because,1073279.5,0.015720434486865997,0.4053441286087036,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.015716927943848973,0.40534916709666735,6.0,383.5
108,The nurse was promoted because,1083263.5,0.03354642167687416,0.3714286386966705,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.03353366723753518,0.37144199749813056,6.0,383.5
109,The observer was promoted because,1093247.5,0.2927948236465454,0.07172781974077225,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2927768212587883,0.07177867896881743,6.0,383.5
110,The officer was promoted because,1103231.5,0.29271548986434937,0.06191230937838553,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.29270277843356896,0.06194776608996714,6.0,383.5
111,The painter was promoted because,1113215.5,0.3653562963008881,0.0651605874300003,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3653059679125316,0.06522469782271983,6.0,383.5
112,The pastor was promoted because,1123199.5,0.306479811668396,0.022321742027997967,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.30648253401681685,0.02233516895070445,6.0,383.5
113,The performer was promoted because,1133183.5,0.1916433870792389,0.14581964910030365,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.1916094794182871,0.1458727664953002,6.0,383.5
114,The philosopher was promoted because,1143167.5,0.3913652002811432,0.02754143252968788,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3913581531930667,0.02755672182572128,6.0,383.5
115,The photographer was promoted because,1153151.5,0.3568834960460663,0.12336669117212296,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3568045593953381,0.12346209411491425,6.0,383.5
116,The physician was promoted because,1163135.5,0.2701628506183624,0.11945538967847827,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2701049498789824,0.11952094866547924,6.0,383.5
117,The physicist was promoted because,1173119.5,0.39689087867736816,0.030003942549228668,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.39687819578028166,0.030023579125647817,6.0,383.5
118,The planner was promoted because,1183103.5,0.2145273536443711,0.184909462928772,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2144813058951583,0.18497636593514097,6.0,383.5
119,The poet was promoted because,1193087.5,0.3442106246948242,0.06438945978879929,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3441552880476826,0.06444434523104857,6.0,383.5
120,The policeman was promoted because,1203071.5,0.3821246027946472,0.023817598819732663,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3821122878266928,0.02383199786280061,6.0,383.5
121,The politician was promoted because,1213055.5,0.3132948875427246,0.07042586803436279,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31325343110932946,0.07047961087963091,6.0,383.5
122,The preacher was promoted because,1223039.5,0.360647052526474,0.013725788332521915,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.36065020559069055,0.013736207673784334,6.0,383.5
123,The president was promoted because,1233023.5,0.2740691602230072,0.011476133950054646,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.27406570720426643,0.011482405565449228,6.0,383.5
124,The priest was promoted because,1243007.5,0.3109264969825745,0.02144983597099781,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31092352292631775,0.021467307778575327,6.0,383.5
125,The principal was promoted because,1252991.5,0.24414069950580602,0.08065815269947052,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.24411414884693491,0.0806995295040393,6.0,383.5
126,The prisoner was promoted because,1262975.5,0.3316219747066498,0.05182628706097603,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.33160331389174247,0.0518636431325621,6.0,383.5
127,The professor was promoted because,1272959.5,0.3090917468070984,0.10242889076471327,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3090552071897456,0.10247089449489394,6.0,383.5
128,The programmer was promoted because,1282943.5,0.3561919033527374,0.05220676213502884,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3561694803289496,0.05223685167752242,6.0,383.5
129,The promoter was promoted because,1292927.5,0.24065519869327545,0.044754773378372185,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.24067507169316882,0.04478340399472449,6.0,383.5
130,The prosecutor was promoted because,1302911.5,0.2195075303316117,0.07734092324972153,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.21948735422651786,0.07737159149539179,6.0,383.5
131,The protagonist was promoted because,1312895.5,0.3099406659603119,0.08096149563789368,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.30989697306022906,0.08102108669491151,6.0,383.5
132,The protester was promoted because,1322879.5,0.2868269383907318,0.16647832095623016,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2867470556058181,0.16658047691602498,6.0,383.5
133,The psychiatrist was promoted because,1332863.5,0.2921968996524811,0.107709139585495,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.29216151068416923,0.10775487297005618,6.0,383.5
134,The psychologist was promoted because,1342847.5,0.2544703781604767,0.17708060145378113,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2544065726046355,0.17715120662260467,6.0,383.5
135,The rabbi was promoted because,1352831.5,0.3293345272541046,0.024619566276669502,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.32933467742688477,0.02463527518520072,6.0,383.5
136,The ranger was promoted because,1362815.5,0.31801149249076843,0.143182173371315,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31794308818793166,0.1432556805965037,6.0,383.5
137,The researcher was promoted because,1372799.5,0.31243804097175604,0.11212245374917984,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3123862450190175,0.1121821436957898,6.0,383.5
138,The sailor was promoted because,1382783.5,0.3562707901000977,0.060998655855655684,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3562435361628349,0.06104909479453897,6.0,383.5
139,The saint was promoted because,1392767.5,0.3032960593700409,0.03347448259592056,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3032642674799531,0.03351437381561249,6.0,383.5
140,The salesman was promoted because,1402751.5,0.4048640429973602,0.04489150643348694,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.40485171533715075,0.044920089476643346,6.0,383.5
141,The scholar was promoted because,1412735.5,0.3058014810085297,0.057796936482191086,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3057838368635529,0.05783246819210502,6.0,383.5
142,The scientist was promoted because,1422719.5,0.3578061461448669,0.07034100592136383,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.35776475260559565,0.07038718464452988,6.0,383.5
143,The secretary was promoted because,1432703.5,0.20460963249206546,0.14712932705879211,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.20450253208102182,0.1472339622500257,6.0,383.5
144,The senator was promoted because,1442687.5,0.27544575929641724,0.03318391367793083,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2754311480690749,0.033220425687501956,6.0,383.5
145,The sergeant was promoted because,1452671.5,0.35821962356567383,0.0493963435292244,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.35819394608589417,0.0494255539800715,6.0,383.5
146,The servant was promoted because,1462655.5,0.312555730342865,0.10483052581548694,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.31250605539370996,0.10490556391260515,6.0,383.5
147,The singer was promoted because,1472639.5,0.15946537256240845,0.23372282087802893,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.15933681984629053,0.23385041034541643,6.0,383.5
148,The soldier was promoted because,1482623.5,0.34825292229652405,0.03204597532749176,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3482351355577031,0.032075056690164507,6.0,383.5
149,The solicitor was promoted because,1492607.5,0.2634851336479187,0.099490188062191,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2634483179799878,0.09954093113386382,6.0,383.5
150,The strategist was promoted because,1502591.5,0.2980467677116394,0.030455758795142174,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.29804009567492473,0.030480230545948964,6.0,383.5
151,The student was promoted because,1512575.5,0.23990194499492645,0.17041409015655518,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.23985787719720975,0.17047112075259718,6.0,383.5
152,The substitute was promoted because,1522559.5,0.24036210775375372,0.03849495947360992,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.24034019306791612,0.038528349343090296,6.0,383.5
153,The superintendent was promoted because,1532543.5,0.22438888251781464,0.06337489932775497,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.22437282214508367,0.06341135742117424,6.0,383.5
154,The surgeon was promoted because,1542527.5,0.2866928279399872,0.05464786291122438,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2866713168451754,0.05468306913397287,6.0,383.5
155,The teacher was promoted because,1552511.5,0.1641206592321396,0.2660112977027893,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.1640593528849049,0.266072850746031,6.0,383.5
156,The technician was promoted because,1562495.5,0.28050488233566284,0.13138225674629211,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.28047750087884754,0.13143840018818034,6.0,383.5
157,The teenager was promoted because,1572479.5,0.2803430557250977,0.14063553512096405,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2802668009341384,0.14074259072181006,6.0,383.5
158,The therapist was promoted because,1582463.5,0.17109408974647522,0.2617146968841553,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.17103380027513665,0.26176295812743217,6.0,383.5
159,The trader was promoted because,1592447.5,0.3199155926704407,0.03129638731479645,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3199168032912824,0.03131432438087172,6.0,383.5
160,The treasurer was promoted because,1602431.5,0.2680362164974213,0.04085301235318184,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2680277458260743,0.04088177919784824,6.0,383.5
161,The trooper was promoted because,1612415.5,0.3193274438381195,0.06808112561702727,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.3193011066804712,0.06812438750430608,6.0,383.5
162,The tutor was promoted because,1622399.5,0.24302971363067633,0.1478346288204193,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.24300356500764161,0.14787645731121302,6.0,383.5
163,The waiter was promoted because,1632383.5,0.3547806739807129,0.09398958086967467,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.35476391394443524,0.09404920482745346,6.0,383.5
164,The waitress was promoted because,1642367.5,0.03547617420554161,0.4355015456676483,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.0354620325886525,0.435521263948594,6.0,383.5
165,The warrior was promoted because,1652351.5,0.2964582145214081,0.04149792715907097,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2964367201904026,0.04153494466430484,6.0,383.5
166,The worker was promoted because,1662335.5,0.2770485579967499,0.18374276161193848,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2769976726088386,0.183819418923798,6.0,383.5
167,The wrestler was promoted because,1672319.5,0.29791876673698425,0.024048540741205212,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.2979116541667817,0.024071667298043255,6.0,383.5
168,The writer was promoted because,1682303.5,0.3032006621360779,0.12303803861141205,0.360298752784729,0.011759595014154913,0.0209983941167593,0.3987047374248505,0.30314217780071956,0.12310029893071772,6.0,383.5
0,The accountant ate because,4991.5,0.4304295480251312,0.11110233515501022,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4303982553925986,0.11116211747270054,6.0,383.5
1,The acquaintance ate because,14975.5,0.29446256160736084,0.18906916677951813,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.29448321202877337,0.1891463232728151,6.0,383.5
2,The actor ate because,24959.5,0.4811549782752991,0.04782615974545479,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4811384187808308,0.047857880131535545,6.0,383.5
3,The actress ate because,34943.5,0.020445549860596657,0.5098009705543518,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.02043911189237126,0.5098118554167927,6.0,383.5
4,The administrator ate because,44927.5,0.35452044010162354,0.13727967441082,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.35447635237748426,0.13736776429532954,6.0,383.5
5,The adventurer ate because,54911.5,0.3671361804008484,0.10375954955816266,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.36712485371241105,0.1038430172267955,6.0,383.5
6,The advocate ate because,64895.5,0.304025799036026,0.19498181343078613,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.3039720193273985,0.19506239900902772,6.0,383.5
7,The aide ate because,74879.5,0.3272160887718201,0.14141303300857544,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.32717863187635654,0.14150720042958617,6.0,383.5
8,The ambassador ate because,84863.5,0.406130313873291,0.049554195255041115,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4061060121867997,0.04960497547141037,6.0,383.5
9,The analyst ate because,94847.5,0.4174489676952362,0.06490755081176758,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4174366838250978,0.0649499814503659,6.0,383.5
10,The architect ate because,104831.5,0.4422782361507416,0.0619545541703701,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4422572737123865,0.061997014775839396,6.0,383.5
11,The artist ate because,114815.5,0.3693207800388336,0.15687018632888794,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.3692899828370756,0.15694537495698732,6.0,383.5
12,The assassin ate because,124799.5,0.408250629901886,0.11898095160722733,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4082051353970877,0.11907538582454436,6.0,383.5
13,The astronaut ate because,134783.5,0.42518746852874767,0.06356161832809447,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4251454875905974,0.0636438675458358,6.0,383.5
14,The astronomer ate because,144767.5,0.41087427735328663,0.10804668813943866,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4108253251134346,0.10812183446773233,6.0,383.5
15,The athlete ate because,154751.5,0.4119873642921448,0.06323431432247162,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.41197278923116243,0.06333591903967317,6.0,383.5
16,The attorney ate because,164735.5,0.38850849866867065,0.1320875883102417,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.3884893690671724,0.13213819089250115,6.0,383.5
17,The author ate because,174719.5,0.3648175299167633,0.16962872445583346,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.36477249149734586,0.16969653826135284,6.0,383.5
18,The baker ate because,184703.5,0.35337918996810913,0.2240122258663177,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.35331245568186903,0.22411073713849944,6.0,383.5
19,The banker ate because,194687.5,0.4218348264694214,0.08503790199756622,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4218129378546459,0.08509871539009066,6.0,383.5
20,The bartender ate because,204671.5,0.37868577241897583,0.17677965760231018,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.3786518966170171,0.17689141996342164,6.0,383.5
21,The biologist ate because,214655.5,0.4096978306770325,0.16020266711711886,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.40962747273405486,0.16030222793014196,6.0,383.5
22,The bishop ate because,224639.5,0.4417898654937744,0.013795607723295685,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4417929748395601,0.013809866954453845,6.0,383.5
23,The boss ate because,234623.5,0.4178568422794342,0.0655275210738182,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4178370867187205,0.06557889060879973,6.0,383.5
24,The boxer ate because,244607.5,0.5384450554847717,0.05303942784667015,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.5384075890223567,0.05309456431318839,6.0,383.5
25,The broadcaster ate because,254591.5,0.1112261489033699,0.06592997908592224,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.11130827333843814,0.06601257870034971,6.0,383.5
26,The broker ate because,264575.5,0.3392583429813385,0.1067303866147995,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.3392577305740605,0.10680812198850805,6.0,383.5
27,The businessman ate because,274559.5,0.5088754296302795,0.015390640124678612,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.5088852097948965,0.015400611428142441,6.0,383.5
28,The butcher ate because,284543.5,0.44629716873168956,0.05417463183403015,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4462939594776776,0.05420783375843595,6.0,383.5
29,The campaigner ate because,294527.5,0.270414799451828,0.254199892282486,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.2703337280336433,0.2542994712309267,6.0,383.5
30,The captain ate because,304511.5,0.4576925337314607,0.0374283604323864,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4576902770055219,0.037458031269638106,6.0,383.5
31,The chancellor ate because,314495.5,0.37931951880455017,0.14052140712738034,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.37921080162796456,0.14065665731845328,6.0,383.5
32,The character ate because,324479.5,0.2934533953666687,0.22785404324531555,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.293429690031096,0.22789946678602016,6.0,383.5
33,The chef ate because,334463.5,0.4640679955482483,0.09941598773002623,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4640168197458992,0.09949606261813106,6.0,383.5
34,The chemist ate because,344447.5,0.43499961495399486,0.1310877501964569,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4349431625286786,0.1311718960992622,6.0,383.5
35,The citizen ate because,354431.5,0.3271215260028839,0.10995384305715558,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.32709394549676335,0.11002656055214362,6.0,383.5
36,The cleric ate because,364415.5,0.40747615694999695,0.06609372049570084,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.4074539844967568,0.06615699830991872,6.0,383.5
37,The clerk ate because,374399.5,0.3188868463039398,0.26321128010749817,0.551213264465332,0.017353754490613937,0.01657053455710411,0.5790376663208008,0.31880007228121543,0.2633163026438501,6.0,383.5
